time,Rhout,Tout,Windsp
43891.44097,76.19999992,6.899999973,13.69999987
43891.44444,75.00000016,6.500000054,11.70000027
43891.44792,76.69999983,6.59999999,10.7000001
43891.45139,76.6,6.799999993,11.19999998
43891.45486,76.20000001,6.800000003,11.19999997
43891.45833,76.49999998,6.90000001,10.2
43891.46181,76.30000003,6.999999987,10.2
43891.46528,75.30000007,7.099999993,10.2
43891.46875,74.7,7.1,11.1
43891.47222,74.89999995,7.100000007,11.6
43891.47569,74.10000011,7.199999987,11.6
43891.47917,74.29999998,7.59999996,11.10000005
43891.48264,74.10000001,7.6,10.60000002
43891.48611,73.10000004,7.300000007,12.60000001
43891.48958,74.20000001,7.5,12.89999995
43891.49306,74.29999999,7.5,12.40000007
43891.49653,73.60000005,7.599999993,11.40000007
43891.5,72.6,7.7,11.4
43891.50347,72.79999998,7.599999973,10.90000006
43891.50694,72.50000004,7.200000054,11.79999988
43891.51042,69.90000026,7.29999999,13.49999983
43891.51389,67.70000007,7.499999993,13.5
43891.51736,67.70000001,7.499999997,12.99999997
43891.52083,68.00000069,7.4,12
43891.52431,74.89999907,7.4,12
43891.52778,75.69999995,7.300000007,11.50000003
43891.53125,73.2,7.3,11.5
43891.53472,72.09999997,7.300000007,12.19999997
43891.53819,71.60000007,7.399999987,11.70000007
43891.54167,71.50000001,7.59999998,10.20000015
43891.54514,69.30000007,7.6,10.2
43891.54861,70.00000014,7.499999997,10.20000003
43891.55208,74.10000043,7.39999997,11.20000005
43891.55556,78.39999942,7.10000004,11.69999993
43891.55903,79.79999991,7.199999993,11.7
43891.5625,80.1,7,10.7
43891.56597,82.09999989,7.000000007,10.2
43891.56944,80.40000023,7.099999987,10.2
43891.57292,81.59999988,6.80000003,10.2
43891.57639,83.09999995,6.999999993,10.2
43891.57986,80.39999979,7.700000007,9.699999983
43891.58333,74.09999987,7.90000001,9.2
43891.58681,72.80000017,7.999999987,9.2
43891.59028,69.50000022,8.199999987,9.49999998
43891.59375,68.4,8.2,9.5
43891.59722,69.00000009,8.2,9.5
43891.60069,70.29999983,8.2,9.5
43891.60417,71.19999991,7.90000003,9.00000005
43891.60764,71.59999999,7.500000013,9.499999983
43891.61111,79.10000016,6.899999997,9.499999983
43891.61458,83.80000003,6.80000002,9
43891.61806,84.09999996,6.999999973,9
43891.62153,84.49999997,6.600000027,9
43891.625,84.8,6.9,8.5
43891.62847,82.9999999,7.200000013,8
43891.63194,81.5000002,7.399999973,8
43891.63542,74.10000074,7.30000001,8
43891.63889,71.90000007,7.200000003,8.59999998
43891.64236,73.00000002,7.2,9.1
43891.64583,73.60000011,7.20000001,9.09999995
43891.64931,74.69999985,7.299999987,8.600000067
43891.65278,74.10000004,7.200000007,7.600000067
43891.65625,74.9,7.3,7.1
43891.65972,74.60000001,7.499999993,7.1
43891.66319,74.69999999,7.400000013,7.1
43891.66667,76.49999982,7.30000001,7.1
43891.67014,79.99999988,7.00000001,7.599999983
43891.67361,83.00000002,6.699999997,8.1
43891.67708,83.70000006,6.60000002,8.1
43891.68056,84.29999992,6.799999973,8.1
43891.68403,83.50000005,6.899999993,7.600000034
43891.6875,81.7,6.9,6.6
43891.69097,80.0999999,7,6.6
43891.69444,78.6000002,7,6.6
43891.69792,78.20000004,7.19999998,6.6
43891.70139,76.80000005,7.2,6.6
43891.70486,74.99999996,7.2,6.1
43891.70833,73.70000006,7.2,6.1
43891.71181,74.29999992,7.2,6.1
43891.71528,74.59999998,7.100000007,6.1
43891.71875,75.7,7.1,6.1
43891.72222,75.40000003,7.100000007,6.1
43891.72569,75.89999993,7.199999987,6.1
43891.72917,76.39999995,7.10000001,6.1
43891.73264,76.20000001,7.1,6.1
43891.73611,76.69999998,7.2,6.1
43891.73958,76.19999995,7.19999999,6.1
43891.74306,75.70000007,7.100000013,6.1
43891.74653,75.20000003,7.1,6.1
43891.75,75,7.1,6.1
43891.75347,74.79999999,7.1,6.1
43891.75694,74.60000003,7.1,6.1
43891.76042,74.99999996,7.1,6.1
43891.76389,75.29999999,7.1,6.1
43891.76736,75.70000003,7,6.1
43891.77083,76.49999996,7,6.09999995
43891.77431,76.10000005,7,5.600000067
43891.77778,76.00000001,7,5.6
43891.78125,75.9,7,5.6
43891.78472,75.50000002,7,5.6
43891.78819,75.79999996,7,5.6
43891.79167,75.70000001,7,5.10000005
43891.79514,75.8,6.900000003,5.1
43891.79861,75.19999999,7.1,5.1
43891.80208,74.80000002,7.1,5.1
43891.80556,74.99999997,7.1,5.1
43891.80903,74.70000002,7.1,5.1
43891.8125,74.8,7,5.1
43891.81597,75.20000001,7.000000007,5.1
43891.81944,75.29999999,7.099999987,5.1
43891.82292,75.59999997,7.00000001,5.1
43891.82639,76.19999998,7,5.1
43891.82986,76.70000002,6.9,5.1
43891.83333,77.40000006,6.9,5.1
43891.83681,77.99999992,6.9,5.1
43891.84028,78.29999998,6.800000007,5.1
43891.84375,78.9,6.8,5.1
43891.84722,79.10000003,6.799999987,5.1
43891.85069,79.59999993,6.600000027,5.1
43891.85417,80.19999994,6.6,5.1
43891.85764,80.59999999,6.500000003,5.1
43891.86111,80.60000001,6.5,5.1
43891.86458,80.80000005,6.49999999,5.1
43891.86806,81.29999993,6.400000013,5.1
43891.87153,81.39999999,6.4,5.1
43891.875,81.7,6.4,5.1
43891.87847,81.40000003,6.4,5.1
43891.88194,81.79999995,6.4,5.1
43891.88542,81.89999999,6.30000001,5.1
43891.88889,81.9,6.200000003,5.1
43891.89236,82.20000001,6.3,5.1
43891.89583,82.39999999,6.29999999,5.1
43891.89931,82.30000001,6.200000013,5.1
43891.90278,82.59999998,6.299999993,5.1
43891.90625,82.7,6.3,4.6
43891.90972,83.10000003,6.1,4.099999966
43891.91319,83.49999995,6.1,3.600000067
43891.91667,83.69999998,6.00000001,3.6
43891.92014,84.19999998,6,3.6
43891.92361,84.20000001,6,3.6
43891.92708,84.59999998,5.99999999,3.6
43891.93056,84.40000003,5.900000013,3.6
43891.93403,84.49999999,5.9,3.6
43891.9375,84.4,5.9,3.6
43891.94097,84.29999999,5.900000007,3.6
43891.94444,84.20000001,5.999999987,3.6
43891.94792,84.39999998,5.90000001,3.6
43891.95139,84.59999999,5.800000003,3.6
43891.95486,84.89999999,5.8,3.6
43891.95833,84.70000003,5.8,3.6
43891.96181,84.99999996,5.8,3.6
43891.96528,85.29999998,5.700000007,3.6
43891.96875,85.6,5.6,3.6
43891.97222,86.00000005,5.600000007,3.6
43891.97569,86.79999989,5.699999987,3.6
43891.97917,86.8,5.60000001,3.6
43891.98264,86.20000002,5.6,3.6
43891.98611,87.4,5.699999993,3.6
43891.98958,87.40000004,5.49999999,3.6
43891.99306,87.79999995,5.400000013,3.6
43891.99653,87.89999999,5.4,3.100000034
43892,88.1,5.4,2.6
43892.00347,88.60000001,5.300000007,2.6
43892.00694,88.69999999,5.399999987,2.6
43892.01042,88.7,5.4,2.6
43892.01389,88.6,5.4,2.6
43892.01736,88.4,5.4,2.6
43892.02083,88.4,5.4,2.6
43892.02431,88.4,5.4,2.6
43892.02778,88.59999999,5.300000007,2.6
43892.03125,88.6,5.2,2.6
43892.03472,88.79999998,5.300000007,2.600000034
43892.03819,88.50000004,5.399999987,3.099999933
43892.04167,88.00000005,5.30000001,4.099999899
43892.04514,87.80000001,5.3,4.1
43892.04861,87.29999999,5.3,4.1
43892.05208,87.10000002,5.29999999,4.1
43892.05556,87.29999997,5.200000013,4.1
43892.05903,87.39999999,5.2,4.1
43892.0625,87.3,5.4,4.1
43892.06597,86.49999998,5.300000007,4.1
43892.06944,86.20000004,5.399999987,4.1
43892.07292,86.10000001,5.30000001,4.1
43892.07639,86.39999999,5.200000003,4.1
43892.07986,86.69999999,5.3,4.10000002
43892.08333,86.39999999,5.3,4.70000005
43892.08681,86.30000001,5.3,5.199999933
43892.09028,86.79999997,5.100000013,5.2
43892.09375,87.2,5,4.7
43892.09722,87.10000002,5.1,4.2
43892.10069,87.39999996,5.1,4.2
43892.10417,87.30000001,5.00000001,4.2
43892.10764,87.59999999,5,4.2
43892.11111,87.5,5.099999997,4.2
43892.11458,87.6,5.00000002,4.2
43892.11806,87.6,5.199999973,4.2
43892.12153,88.19999996,5.100000007,4.2
43892.125,88.8,5,4.2
43892.12847,89.30000002,5,4.2
43892.13194,89.59999996,5,4.2
43892.13542,89.6,5.09999999,4.2
43892.13889,89.30000001,5.1,5.299999963
43892.14236,88.89999999,5.1,5.3
43892.14583,88.49999999,5.1,5.3
43892.14931,88.40000001,5.1,5.3
43892.15278,87.80000004,5.199999993,4.800000034
43892.15625,87.7,5.1,4.8
43892.15972,87.49999999,5.100000007,4.299999966
43892.16319,87.30000003,5.199999987,3.800000067
43892.16667,87.3,5.2,3.8
43892.17014,86.90000001,5.2,3.8
43892.17361,87.30000002,5.099999997,3.8
43892.17708,87.80000002,4.99999999,3.8
43892.18056,87.99999997,4.900000013,3.8
43892.18403,88.19999999,4.9,3.8
43892.1875,88.5,4.9,3.8
43892.19097,88.49999999,4.900000007,3.8
43892.19444,88.40000001,4.999999987,3.8
43892.19792,88.30000001,5.09999999,3.8
43892.20139,88.3,5.000000003,3.8
43892.20486,88.40000001,4.900000003,3.3
43892.20833,88.59999999,4.99999999,3.3
43892.21181,88.50000001,4.900000013,3.3
43892.21528,88.59999999,4.9,3.3
43892.21875,88.7,5,3.3
43892.22222,88.70000001,4.9,3.3
43892.22569,88.79999999,4.9,3.3
43892.22917,88.99999998,4.99999999,3.3
43892.23264,89.29999999,5,3.3
43892.23611,88.70000001,4.9,3.3
43892.23958,89.00000001,4.90000001,3.3
43892.24306,89.09999999,4.999999987,3.3
43892.24653,89.89999995,4.800000013,3.3
43892.25,90.7,4.9,3.3
43892.25347,91.40000002,4.9,3.3
43892.25694,91.69999996,4.9,3.3
43892.26042,91.7,4.80000001,2.80000005
43892.26389,91.7,4.8,2.8
43892.26736,91.90000005,4.8,2.8
43892.27083,93.30000011,4.79999999,2.8
43892.27431,94.39999985,4.700000013,2.8
43892.27778,99.59999965,4.600000007,2.8
43892.28125,95.1,4.7,2.8
43892.28472,99.59999969,4.7,2.800000034
43892.28819,95.00000062,4.7,3.299999933
43892.29167,94.10000009,4.50000002,3.3
43892.29514,99.59999982,4.699999993,3.3
43892.29861,96.69999996,4.799999993,3.3
43892.30208,95.60000015,4.60000001,3.3
43892.30556,97.0999998,4.699999987,3.3
43892.30903,99.59999983,4.600000007,3.3
43892.3125,97.5,4.7,3.3
43892.31597,96.00000001,4.600000007,3.3
43892.31944,96.19999997,4.699999987,3.3
43892.32292,99.59999966,4.7,3.3
43892.32639,96.7000001,4.7,3.3
43892.32986,99.59999988,4.5,3.3
43892.33333,95.90000035,4.50000001,3.3
43892.33681,99.39999953,4.599999987,3.3
43892.34028,98.80000004,4.699999993,3.3
43892.34375,97.6,4.6,3.3
43892.34722,99.6,4.799999993,3.3
43892.35069,99.6,4.700000013,3.3
43892.35417,99.50000001,4.60000001,3.3
43892.35764,99.6,4.699999997,3.3
43892.36111,98.40000001,4.700000007,3.3
43892.36458,98.6,4.90000002,3.3
43892.36806,98.6,5.099999973,3.3
43892.37153,98.40000001,5.199999993,3.3
43892.375,98,5.3,3.3
43892.37847,97.39999997,5.3,3.3
43892.38194,97.00000005,5.3,3.3
43892.38542,97,5.49999998,3.3
43892.38889,96.80000001,5.400000003,3.3
43892.39236,97.09999999,5.5,3.3
43892.39583,96.9,5.50000002,3.3
43892.39931,96.9,5.699999973,3.3
43892.40278,96.20000005,5.7,3.3
43892.40625,96.2,5.8,3.3
43892.40972,95.90000025,5.899999993,3.3
43892.41319,99.5999995,5.800000013,3.3
43892.41667,99.6,5.89999999,3.3
43892.42014,99.6,5.9,3.3
43892.42361,99.6,6,3.3
43892.42708,99.6,6.00000001,3.29999995
43892.43056,99.6,6.099999987,2.800000067
43892.43403,99.6,6.000000007,2.8
43892.4375,99.6,6,2.8
43892.44097,99.6,6.1,2.8
43892.44444,99.6,6.1,2.8
43892.44792,99.6,6.19999999,2.8
43892.45139,99.6,6.2,2.8
43892.45486,99.6,6.399999997,2.799999983
43892.45833,99.6,6.3,2.3
43892.46181,99.6,6.3,2.3
43892.46528,99.6,6.3,2.3
43892.46875,99.6,6.4,2.3
43892.47222,99.6,6.5,2.3
43892.47569,99.6,6.5,2.3
43892.47917,99.6,6.5,2.3
43892.48264,99.6,6.5,2.3
43892.48611,99.6,6.500000003,2.3
43892.48958,99.6,6.6,2.3
43892.49306,99.6,6.6,2.3
43892.49653,99.6,6.500000007,2.3
43892.5,99.6,6.7,2.3
43892.50347,99.6,6.500000027,2.3
43892.50694,99.6,6.899999946,2.3
43892.51042,99.6,6.9,2.3
43892.51389,99.6,6.800000003,2.3
43892.51736,99.6,6.9,2.3
43892.52083,99.6,6.90000001,2.3
43892.52431,99.6,6.999999987,2.3
43892.52778,99.6,7,2.3
43892.53125,99.6,6.8,2.3
43892.53472,99.6,6.9,2.3
43892.53819,99.6,6.9,2.3
43892.54167,99.6,7.19999997,2.3
43892.54514,99.6,7.2,2.3
43892.54861,99.6,7.2,1.8
43892.55208,99.6,7.2,1.8
43892.55556,99.6,7.2,1.8
43892.55903,99.6,7.100000007,1.8
43892.5625,99.6,7.3,1.8
43892.56597,99.6,7.300000007,1.8
43892.56944,99.6,7.399999987,1.8
43892.57292,99.50000001,7.49999999,1.8
43892.57639,99.6,7.400000003,1.8
43892.57986,99.6,7.69999999,1.8
43892.58333,99.50000001,7.40000003,1.8
43892.58681,99.59999999,7.69999996,1.8
43892.59028,99.6,7.40000002,1.8
43892.59375,99.6,7.4,1.8
43892.59722,99.6,7.6,1.8
43892.60069,99.6,7.6,1.8
43892.60417,99.6,7.50000001,1.8
43892.60764,99.6,7.599999997,1.899999997
43892.61111,99.6,7.599999997,2.400000017
43892.61458,99.6,7.50000001,2.90000005
43892.61806,99.6,7.599999987,3.399999933
43892.62153,99.6,7.500000007,3.4
43892.625,99.6,7.4,3.4
43892.62847,99.6,7.399999993,3.4
43892.63194,99.6,7.300000013,3.4
43892.63542,99.6,7.3,3.4
43892.63889,99.6,7.399999997,3.4
43892.64236,99.6,7.499999997,3.4
43892.64583,99.50000001,7.4,3.4
43892.64931,99.59999999,7.4,3.4
43892.65278,99.6,7.4,3.4
43892.65625,99.6,7.4,3.4
43892.65972,99.50000001,7.599999993,3.4
43892.66319,99.59999999,7.500000013,3.4
43892.66667,99.6,7.5,3.4
43892.67014,99.6,7.699999993,3.4
43892.67361,99.6,7.6,3.4
43892.67708,99.6,7.6,3.4
43892.68056,99.6,7.6,3.4
43892.68403,99.6,7.400000013,3.4
43892.6875,99.6,7.4,3.4
43892.69097,99.6,7.399999987,3.40000008
43892.69444,99.6,7.200000027,4.599999839
43892.69792,99.6,7.29999999,4.6
43892.70139,99.6,7.399999997,4.6
43892.70486,99.6,7.300000003,4.599999983
43892.70833,99.50000001,7.4,4.1
43892.71181,99.59999999,7.4,4.1
43892.71528,99.6,7.4,4.1
43892.71875,99.6,7.4,4.1
43892.72222,99.6,7.500000007,4.1
43892.72569,99.6,7.599999987,4.1
43892.72917,99.6,7.50000001,4.1
43892.73264,99.6,7.5,4.1
43892.73611,99.6,7.499999993,4.1
43892.73958,99.59999999,7.29999993,4.100000141
43892.74306,99.50000001,6.600000094,5.499999812
43892.74653,99.59999999,6.400000013,5.5
43892.75,99.6,6.4,5.5
43892.75347,99.6,6.2,3.499999966
43892.75694,99.6,6.2,3.000000067
43892.76042,99.6,6.2,3
43892.76389,99.6,6.2,3
43892.76736,99.6,6.3,3.9
43892.77083,99.6,6.30000001,3.9
43892.77431,99.6,6.399999987,3.9
43892.77778,99.6,6.300000007,3.9
43892.78125,99.6,6.3,3.9
43892.78472,99.6,6.299999993,3.4
43892.78819,99.6,6.200000013,3.4
43892.79167,99.6,6.2,3.4
43892.79514,99.6,6.2,2.900000017
43892.79861,99.6,6.199999997,2.900000017
43892.80208,99.6,6.1,3.4
43892.80556,99.6,6.1,3.4
43892.80903,99.6,6.1,3.4
43892.8125,99.6,6.2,3.4
43892.81597,99.50000001,6.199999993,3.4
43892.81944,99.59999999,6.100000013,3.4
43892.82292,99.6,6.1,3.4
43892.82639,99.6,6.1,4.29999997
43892.82986,99.6,6.099999997,4.3
43892.83333,99.6,6,4.3
43892.83681,99.6,6,4.3
43892.84028,99.6,5.900000007,4.3
43892.84375,99.6,5.9,4.3
43892.84722,99.6,5.900000007,3.8
43892.85069,99.6,5.999999987,3.8
43892.85417,99.69999999,6,3.8
43892.85764,99.6,6,4.299999983
43892.86111,99.6,5.899999997,4.3
43892.86458,99.6,5.79999998,4.3
43892.86806,99.6,5.600000027,4.3
43892.87153,99.6,5.500000007,4.3
43892.875,99.6,5.5,4.3
43892.87847,99.6,5.4,4.8
43892.88194,99.6,5.4,4.8
43892.88542,99.6,5.49999999,4.8
43892.88889,99.6,5.5,4.8
43892.89236,99.59999936,5.4,4.800000007
43892.89583,80.60000035,5.4,5
43892.89931,84.09999953,5.4,5
43892.90278,84.59999997,5.300000007,5
43892.90625,84.6,5.3,5
43892.90972,85.29999999,5.1,5
43892.91319,85.10000003,5.1,5
43892.91667,85.39999997,5.29999998,5
43892.92014,85.59999999,5.00000001,4.500000017
43892.92361,85.8,5.2,4.5
43892.92708,85.9,5.19999999,4.5
43892.93056,85.9,5.100000013,4.5
43892.93403,85.70000001,5.1,4.5
43892.9375,86,4.9,4.5
43892.94097,85.89999999,4.999999993,4.499999966
43892.94444,85.70000003,4.900000013,4.000000067
43892.94792,85.40000003,4.99999999,4
43892.95139,85.20000001,5,3.500000017
43892.95486,84.89999999,4.899999997,3.5
43892.95833,84.59999992,4.8,3.5
43892.96181,83.80000011,4.8,3.5
43892.96528,83.8,4.899999993,3.5
43892.96875,87.3,4.4,3.5
43892.97222,88.29999996,4.299999993,2.999999966
43892.97569,87.70000008,4.200000013,2.500000067
43892.97917,88.29999994,4.2,2.5
43892.98264,84.50000013,4.299999997,2.5
43892.98611,86.40000001,4.1,2.5
43892.98958,86.70000002,4.1,2.5
43892.99306,86.89999997,4.1,2.5
43892.99653,86.70000001,4.1,2.5
43893,86.5,4.2,2.5
43893.00347,85.70000001,4.3,2.5
43893.00694,85.79999999,4.3,2.5
43893.01042,85.70000001,4.3,2.5
43893.01389,85.8,4.3,2.5
43893.01736,85.60000002,4.299999997,2.5
43893.02083,86.10000001,4.2,2.5
43893.02431,86.19999999,4.2,2.5
43893.02778,85.90000002,4.000000013,2.5
43893.03125,85.8,4.1,2.5
43893.03472,86.10000005,3.9,2.5
43893.03819,86.89999989,3.9,2.5
43893.04167,86.99999999,3.30000006,2.5
43893.04514,88.49999995,3.399999997,2.5
43893.04861,88.50000003,3.200000007,2
43893.05208,89.49999995,3.4,2
43893.05556,89.00000007,3.4,2
43893.05903,88.70000002,3.69999998,2
43893.0625,88.9,3.6,1.5
43893.06597,89.40000001,3.5,0.999999966
43893.06944,89.59999997,3.5,0.500000067
43893.07292,89.30000003,3.59999999,0.10000004
43893.07639,89.49999999,3.699999997,3.35E-09
43893.07986,89.5,3.600000003,0
43893.08333,89.60000001,3.70000002,5.03E-08
43893.08681,89.69999999,3.899999973,0.499999933
43893.09028,89.7,4.099999987,1.499999933
43893.09375,89.6,4.3,2
43893.09722,90.00000003,4.5,2
43893.10069,90.39999995,4.5,2
43893.10417,90.20000002,4.20000003,2
43893.10764,90.59999999,4.100000003,2
43893.11111,90.99999997,4.1,2
43893.11458,90.19999992,4.09999999,2
43893.11806,89.40000011,4.000000013,2
43893.12153,89.59999999,4,2
43893.125,89.6,4,2
43893.12847,88.69999997,3.999999987,2
43893.13194,88.30000005,3.800000027,2
43893.13542,87.3000001,4.09999997,2
43893.13889,86.20000004,4.1,2
43893.14236,85.69999999,4.099999997,2
43893.14583,85.29999998,3.99999998,2
43893.14931,85.10000003,3.800000027,2
43893.15278,85.59999997,3.899999993,2
43893.15625,86.5,3.8,2
43893.15972,85.70000001,3.799999993,2
43893.16319,85.89999997,3.700000013,2
43893.16667,85.99999999,3.79999999,2
43893.17014,86.29999999,3.700000003,2
43893.17361,84.49999998,3.999999997,2
43893.17708,84.00000001,3.90000001,2
43893.18056,84.09999999,3.999999987,2
43893.18403,85.19999993,3.800000013,2
43893.1875,85.4,3.7,2
43893.19097,85.09999997,3.9,2
43893.19444,84.60000007,3.9,2
43893.19792,84.10000005,3.99999999,2
43893.20139,83.60000002,4,2
43893.20486,83.09999999,3.999999997,2
43893.20833,82.70000006,3.89999999,2
43893.21181,83.29999992,3.800000013,2
43893.21528,83.49999999,3.8,2
43893.21875,83.4,3.7,2
43893.22222,83.49999998,3.700000007,2
43893.22569,83.20000004,3.799999987,2
43893.22917,82.80000004,3.8,2
43893.23264,82.60000001,3.8,2
43893.23611,82.6,3.799999997,2
43893.23958,82.60000004,3.7,2
43893.24306,82.99999995,3.7,2
43893.24653,83.39999997,3.7,2
43893.25,83.2,3.8,2
43893.25347,82.99999997,3.800000007,2
43893.25694,82.60000005,3.899999987,2
43893.26042,82.50000001,3.9,2
43893.26389,82.5,3.800000003,2
43893.26736,82.90000004,3.899999993,2
43893.27083,84.00000011,3.7,2
43893.27431,85.09999985,3.7,2
43893.27778,85.69999996,3.7,2
43893.28125,86.5,3.5,1.6
43893.28472,86.80000011,3.499999993,1.299999987
43893.28819,88.39999979,3.400000013,1.100000027
43893.29167,88.89999995,3.49999999,0.90000002
43893.29514,88.9,3.5,0.60000001
43893.29861,89.5,3.500000007,1.100000017
43893.30208,89.60000002,3.7,1.6
43893.30556,89.79999997,3.7,1.6
43893.30903,90.39999996,3.7,2.099999966
43893.3125,91.3,3.8,2.1
43893.31597,90.7,3.7,2.1
43893.31944,90.7,3.7,2.1
43893.32292,90.89999998,3.50000002,2.1
43893.32639,91.49999998,3.599999997,2.1
43893.32986,91.40000001,3.6,2.1
43893.33333,91.6,3.60000001,2.1
43893.33681,91.6,3.699999987,2.1
43893.34028,91.20000003,3.799999993,2.1
43893.34375,90.5,3.9,2.1
43893.34722,90.19999998,3.900000007,2.100000034
43893.35069,89.90000004,3.999999987,2.599999933
43893.35417,89.40000005,4.09999999,3.09999995
43893.35764,88.70000002,4.199999997,3.1
43893.36111,88.39999996,4.5,3.1
43893.36458,87.19999995,4.50000001,3.1
43893.36806,86.70000007,4.599999987,3.1
43893.37153,84.40000015,4.999999973,3.1
43893.375,83.7,5,3.1
43893.37847,82.99999999,4.800000007,3.100000013
43893.38194,82.80000003,4.899999987,3.299999973
43893.38542,82.60000002,5.09999998,3.3
43893.38889,82.30000001,5.1,3.799999983
43893.39236,81.49999997,5.300000007,3.8
43893.39583,80.60000004,5.50000001,3.8
43893.39931,80.99999995,5.599999987,3.8
43893.40278,79.90000007,5.500000007,3.8
43893.40625,80.1,5.6,3.8
43893.40972,79.19999999,5.600000007,3.8
43893.41319,79.10000001,5.699999987,3.8
43893.41667,79.39999997,5.99999997,4.29999995
43893.42014,79.10000001,5.800000007,4.3
43893.42361,78.6,5.900000013,4.3
43893.42708,78.69999993,6.30000001,4.3
43893.43056,78.00000009,6.399999987,4.3
43893.43403,77.90000001,6.499999993,4.3
43893.4375,78.3,6.8,4.3
43893.44097,77.29999991,6.6,4.800000087
43893.44444,76.00000017,6.6,6.099999826
43893.44792,76.19999998,6.6,6.1
43893.45139,77.39999996,7.099999983,6.1
43893.45486,75.50000004,6.90000001,6.1
43893.45833,76.79999967,7.19999998,6.1
43893.46181,73.50000044,7.000000027,6.1
43893.46528,73.69999999,7,6.1
43893.46875,74,7.2,6.6
43893.47222,74.20000007,7.400000007,6.6
43893.47569,75.29999985,7.499999987,6.6
43893.47917,74.90000004,7.5,6.6
43893.48264,74.30000002,7.699999993,6.6
43893.48611,75.29999997,7.499999983,7.1
43893.48958,74.40000014,7,7.1
43893.49306,75.79999981,7,7.1
43893.49653,77.79999987,6.600000027,7.1
43893.5,77.9,6.5,7.1
43893.50347,76.00000005,7.100000047,7.1
43893.50694,76.69999991,7.799999906,7.1
43893.51042,76.79999999,7.40000004,7.1
43893.51389,76.20000002,7.300000003,7.1
43893.51736,74.09999996,7.599999993,7.200000017
43893.52083,72.80000011,7.39999999,7.7
43893.52431,73.89999985,7.300000013,7.7
43893.52778,73.99999999,7.59999998,7.200000034
43893.53125,76.3,7.9,6.7
43893.53472,72.6,7.90000004,6.2
43893.53819,72.6,8.49999992,6.2
43893.54167,68.20000044,7.600000091,6.2
43893.54514,71.69999988,8.79999996,6.2
43893.54861,69.60000001,8.000000013,6.2
43893.55208,69.90000046,8.39999998,6.2
43893.55556,74.49999938,8.200000027,6.2
43893.55903,68.5000004,8.2,6.2
43893.5625,68.6,8.6,6.2
43893.56597,64.09999993,9.099999973,6.2
43893.56944,63.00000015,8.700000054,6.2
43893.57292,62.20000008,8.60000001,6.39999998
43893.57639,63.59999995,8.799999993,6.899999983
43893.57986,60.09999998,8.400000007,7.2
43893.58333,59.5000005,8.60000002,7.20000005
43893.58681,64.49999933,8.799999973,7.699999933
43893.59028,63.70000005,8.700000007,7.7
43893.59375,64.2,8.4,7.7
43893.59722,63.00000024,7.700000034,7.7
43893.60069,66.59999952,8.199999933,7.7
43893.60417,67.29999993,8.2,7.7
43893.60764,65.40000006,8.299999997,7.7
43893.61111,68.19999992,8.49999999,7.7
43893.61458,65.90000038,8.20000005,7.70000005
43893.61806,69.69999949,8.699999933,8.199999933
43893.62153,65.40000029,8.99999998,8.2
43893.625,68.5,8.8,7.7
43893.62847,62.20000021,8.699999993,6.700000034
43893.63194,65.39999957,8.600000013,7.199999933
43893.63542,64.50000009,8.40000002,7.2
43893.63889,62.50000007,8.599999993,7.2
43893.64236,62.99999992,8.5,7.7
43893.64583,60.60000045,8.5,7.7
43893.64931,65.0999994,8.5,7.7
43893.65278,62.50000017,8.999999966,7.7
43893.65625,62.3,9.1,8.2
43893.65972,64.4999999,8.799999973,9.5
43893.66319,63.0000002,8.400000054,9.5
43893.66667,65.9999997,8.00000004,9.00000005
43893.67014,66.89999997,8,9
43893.67361,67.59999992,7.90000001,9
43893.67708,65.20000025,8.20000001,8.99999995
43893.68056,67.69999966,8.299999987,8.500000067
43893.68403,66.80000006,8.59999998,8.000000034
43893.6875,70.7,8.3,8
43893.69097,69.10000005,7.999999973,8.000000034
43893.69444,69.79999991,7.600000054,8.499999933
43893.69792,70.59999992,7.79999998,8.5
43893.70139,70.40000001,7.400000013,8.5
43893.70486,73.1,7.6,8.5
43893.70833,72.99999987,7.59999998,8.5
43893.71181,71.70000017,7.400000027,8.5
43893.71528,68.50000021,7.599999987,8.000000034
43893.71875,70.4,7.6,8
43893.72222,70.89999993,7.499999993,6.499999966
43893.72569,69.90000013,7.400000013,6.000000067
43893.72917,68.20000017,7.49999999,6
43893.73264,72.39999986,7.400000003,7.899999936
43893.73611,75.49999997,7.099999997,7.90000004
43893.73958,74.59999971,6.99999997,9.10000006
43893.74306,71.70000039,6.70000004,9.69999992
43893.74653,72.79999993,6.10000004,10.19999997
43893.75,77.9,5.9,9.7
43893.75347,78.49999998,6.100000013,9.199999866
43893.75694,78.20000004,6.299999973,7.200000268
43893.76042,78.29999999,6.3,6.70000005
43893.76389,78.00000001,6.200000003,6.200000017
43893.76736,77.40000005,5.899999993,6.300000023
43893.77083,78.90000021,5.69999997,7.00000005
43893.77431,80.99999972,5.40000004,7.499999933
43893.77778,85.19999972,5.000000027,7.5
43893.78125,87.4,4.8,8
43893.78472,87.80000005,4.8,7.499999966
43893.78819,88.49999991,4.8,7.000000067
43893.79167,87.30000012,4.8,6.000000101
43893.79514,85.90000005,4.899999997,5.500000017
43893.79861,85.80000001,4.9,4.999999983
43893.80208,85.99999991,4.90000001,4.49999995
43893.80556,85.10000012,4.999999987,4.000000067
43893.80903,84.60000003,5.099999993,3.500000034
